Year,Scientific Name,English Name,Element Code,Global Status,Global Status Review Date,Prov Status,Prov Status Review Date,Prov Status Change Date,BC List,Identified Wildlife,Land Use Objectives,Biogeoclimatic Units,Ecosection,Forest District,MOE Region,Regional Dist,Municipality,Ecosystem Group,Endemic,CF Action Groups,CF Highest Priority,CF Priority Goal 1,CF Priority Goal 2,CF Priority Goal 3,CDC Maps,Mapping Status
2017,Carex spectabilis Herbaceous Vegetation,showy sedge Herbaceous Vegetation,CEBC002020,G5,NA,SNR,NA,NA,No Status,NA,NA,CMA;ESSFdc1;IMA;MHmmp,ALR;BUR;CAM;CBR;CCM;CCR;COC;CPK;CPR;CRU;ELV;EPM;EPR;FLV;FRR;HEL;HOR;KIM;KIR;LIM;LPR;MEM;NAB;NAM;NBR;NEU;NIM;NKM;NOH;NPK;NPR;NSH;NSM;NTU;NWC;NWL;OKR;OUF;PAR;QUH;SBR;SCR;SFH;SHR;SPK;SPM;SPR;SRH;STH;TAB;TAG;THH;WCR;WIM,DAB;DCC;DCH;DCK;DCO;DCR;DCS;DHW;DKA;DKL;DKM;DMH;DNC;DND;DNI;DOS;DPG;DQU;DRM;DSC;DSI;DSQ;DSS,1;2;3;4;5;6;7;8,EKRD;MVRD;CVRD;RDN;ACRD;CXRD;STRD;PWRD;SCRD;CKRD;SLRD;TNRD;CORD;NORD;CSRD;CBRD;MWRD;CCRD;SQCRD;KSRD;KBRD;BNRD;FFRD;PRRD;SKRD;OSRD;FVRD,Stewart;Pemberton;Whistler;;Rossland;Maple Ridge,Terrestrial Realm - Alpine Group (A): Alpine,NA,No New Actn,4,5,4,5,N,NA
2017,Carex spp. / Aulacomnium palustre,sedges / glow moss,CEBC001007,GNR,NA,SNR,NA,NA,No Status,NA,NA,MS,CCR;CHP;LPR;SCR;WCR,DCH;DCS;DNI,3;5,SLRD;TNRD;CBRD;CCRD,NA,Wetland Realm - Peatland Group: Fen Wetland Class (Wf),Y,Classification,Not Assessed,Not Assessed,Not Assessed,Not Assessed,N,NA
2017,Carex spp. - Potentilla spp.,sedges - cinquefoils,CEBC001008,GNR,NA,SNR,NA,NA,No Status,NA,NA,ICHmk1/08,NOB;NOH;SFH;SHB;SOH;SRH;WOU,DAB;DOS,3;4;8,CORD;NORD;CSRD;KBRD,Spallumcheen;Salmon Arm,Wetland Realm - Peatland Group: Bog Wetland Class (Wb),NA,Classification,Not Assessed,Not Assessed,Not Assessed,Not Assessed,N,NA
2017,Carex spp. / Sphagnum spp.,sedges / peat-mosses,CEBC001009,GNR,NA,SNR,NA,NA,No Status,NA,NA,ICHmw3/09,CAM;CAP;CCM;NKM;NSH;NTU;QUH;SHB;SRH,DAB;DCO;DHW;DKA;DMH;DOS,3;4;5;8,TNRD;NORD;CSRD;CBRD,Revelstoke,Wetland Realm - Peatland Group: Bog Wetland Class (Wb),NA,Classification; Inventory,Not Assessed,Not Assessed,Not Assessed,Not Assessed,N,NA
2017,Carex utriculata - Carex aquatilis,beaked sedge - water sedge,CEBC001017,G4,NA,S4,24/06/2004,24/06/2004,Yellow,NA,NA,BWBSdk/Wm01;BWBSmk/Wf01;BWBSmk/Wm01;BWBSmw/Wf01;BWBSwk1/Wf01;ESSFdc3/Wf01;ESSFdk1/Wf01;ESSFdk2/Wf01;ESSFdv/Wm01;ESSFdv1/;ESSFdv2/Wm01;ESSFmc/Wf01;ESSFmc/Wm01;ESSFmw/Wf01;ESSFmw/Wm01;ESSFwc1/Wf01;ESSFwk1/Wf01;ESSFxc/Wf01;ESSFxc/Wm01;ESSFxc3/;ESSFxv1/Wf01;ESSFxv2/Wf01;ESSFxv2/Wm01;ICHmc1/Wm01;ICHmc2/Wm01;ICHmk1/08;ICHmk1/Wf01;ICHvc/Wf01;ICHwc/Wf01;ICHwk1/Wm01;ICHwk2/Wm01;IDFdk1/Wm01;IDFdk2/Wm01;IDFdk3/Wf01;IDFdk3/Wm01;IDFdk4/Wf01;MHmm2/Wf01;MSdc1/Wf01;MSdc1/Wm01;MSdc2/Wm01;MSdc3/Wf01;MSdc3/Wm01;MSdk/Wm01;MSdk1/;MSdk2/;MSdm1/Wf01;MSdm1/Wm01;MSdm2/Wf01;MSdm2/Wm01;MSdm3/Wm01;MSdm3w/Wm01;MSmw1/Wf01;MSmw2/Wf01;MSxk/Wf01;MSxk/Wm01;MSxk2/;MSxk3/;MSxv/Wf01;MSxv/Wm01;PPxh1/Wm01;SBPSdc/Wm01;SBPSxc/Wm01;SBSdk/Wm01;SBSdw1/Wm01;SBSdw3/Wm01;SBSmc2/Wm01;SBSmk1/Wm01;SBSmk2/Wm01;SBSvk/Wm01;SBSwk1/Wm01,BAU;BBT;BOV;BUB;BUR;CAB;CAM;CAP;CAR;CBR;CCM;CCR;CHP;CLH;COC;CPK;CPR;CRU;EKT;ELV;EMR;EPM;EPR;ESM;ETP;FLV;FNL;FRB;FRR;FRT;GUU;HAF;HAP;HOR;HYP;KEM;KIM;KIP;KIR;KLR;KRT;LIP;LPR;MAP;MAU;MCP;MCR;MEM;MIR;MUF;MUU;NAB;NAM;NAU;NBR;NEL;NEU;NHR;NIB;NKM;NOB;NOH;NOM;NPK;NPR;NSH;NSM;NTU;NWC;OKR;PAR;PAT;PEF;PEL;PEP;QUH;QUL;RAP;SBP;SBR;SCM;SCR;SCU;SFH;SHB;SHR;SIU;SOB;SOH;SOM;SPK;SPM;SPR;SRH;SSM;STH;STP;TAB;TAG;TEB;TEP;THB;THH;TLP;TRU;TUR;UCV;UFT;WCR;WCU;WHU;WMR;WOU,DAB;DCC;DCH;DCK;DCO;DCR;DCS;DFN;DHW;DJA;DKA;DKL;DKM;DMH;DMK;DNC;DND;DNI;DOS;DPC;DPG;DQU;DRM;DSC;DSQ;DSS;DVA,1;2;3;4;5;6;7;8;9,EKRD;STRD;PWRD;SCRD;CKRD;SLRD;TNRD;CORD;NORD;CSRD;CBRD;MWRD;CCRD;SQCRD;KSRD;KBRD;BNRD;FFRD;PRRD;SKRD;NRRD;OSRD;FVRD,Telkwa;Stewart;Spallumcheen;Dawson Creek;Pemberton;100 Mile House;Quesnel;Whistler;Northern Rockies;Taylor;Chetwynd;Mackenzie;Hazelton;New Hazelton;Fort St. James;Houston;Burns Lake;Fraser Lake;Vanderhoof;Clinton;Osoyoos;Granisle;Elkford;Penticton;Barriere;Canal Flats;Wells;West Kelowna;Sun Peaks Mountain Resort;;Chilliwack;Kelowna;Revelstoke;Prince George;Salmon Arm;Kimberley;Princeton;Golden;Summerland;Lake Country;Hudsons Hope;Williams Lake;Pouce Coupe;Rossland;Fort St. John;Tumbler Ridge;Peachland;Smithers;Sparwood;Logan Lake,Wetland Realm - Mineral Wetland Group: Marsh Wetland Class (Wm);Wetland Realm - Peatland Group: Fen Wetland Class (Wf),NA,Monitor Trend,4,4,4,5,N,NA
2017,Cassiope mertensiana - Luetkea pectinata,white mountain-heather - partridge-foot,CEBC002022,GNR,NA,SNR,NA,NA,No Status,NA,NA,BAFA;SWB,ALR;BAU;BUB;BUR;CAM;CAR;CBR;CCR;CPR;CRU;EMR;ESM;FRR;FRT;HAF;HAP;HYP;KEM;KIM;KIR;KLR;KRT;LIP;MAP;MEM;MIR;MUF;MUU;NAM;NAU;NBR;NEU;NHR;NOM;NPK;NPR;NSM;PEF;RAP;SBP;SBR;SCR;SCU;SHR;SIU;SOM;SSM;STH;STP;TAB;TAG;TEB;TEP;THH;TUR;WCR;WCU;WHU;WMR,DCC;DCH;DCS;DFN;DHW;DJA;DKM;DMK;DNC;DND;DNI;DPC;DPG;DQU;DSC;DSS;DVA,2;3;5;6;7;9,STRD;SLRD;TNRD;CBRD;MWRD;CCRD;KSRD;BNRD;FFRD;PRRD;SKRD;NRRD,Northern Rockies;Tumbler Ridge,Terrestrial Realm - Alpine Group (A): Alpine,NA,No New Actn,3,3,4,4,N,NA
2017,Cassiope mertensiana Herbaceous Vegetation,white mountain-heather Herbaceous Vegetation,CEBC002021,GNR,NA,SNR,NA,NA,No Status,NA,NA,BAFA;CMA;ESSFmc;ESSFmv;ESSFwv;ESSFxv;ESSFxv1/;ESSFxv2/;ESSFxvp/;ESSFxvw/;IMA;MHmmp;SWBmk,ALR;BAU;BUB;BUR;CAM;CAR;CBR;CCM;CCR;CHP;COC;CPK;CPR;CRU;ELV;EMR;EPM;EPR;ESM;FLV;FRR;FRT;HAF;HAP;HEL;HOR;HYP;KEM;KIM;KIP;KIR;KLR;KRT;LIM;LIP;LPR;MAP;MEM;MIR;MUF;MUU;NAB;NAM;NAU;NBR;NEL;NEU;NHR;NIM;NKM;NOH;NOM;NPK;NPR;NSH;NSM;NTU;NWC;NWL;OKR;OUF;PAR;PAT;PEF;QUH;RAP;SBP;SBR;SCR;SCU;SHR;SIU;SOM;SPK;SPM;SPR;SRH;SSM;STH;STP;TAB;TAG;TEB;TEP;THH;TUR;WCR;WCU;WIM;WMR,DAB;DCC;DCH;DCK;DCO;DCR;DCS;DFN;DHW;DJA;DKA;DKL;DKM;DMH;DMK;DNC;DND;DNI;DOS;DPC;DPG;DQU;DRM;DSC;DSI;DSQ;DSS;DVA,1;2;3;4;5;6;7;8;9,EKRD;MVRD;CVRD;RDN;ACRD;CXRD;STRD;PWRD;SCRD;CKRD;SLRD;TNRD;NORD;CSRD;CBRD;MWRD;CCRD;SQCRD;KSRD;KBRD;BNRD;FFRD;PRRD;SKRD;NRRD;OSRD;FVRD,Stewart;Pemberton;Whistler;Northern Rockies;Chetwynd;;Hudsons Hope;Tumbler Ridge;Maple Ridge,Terrestrial Realm - Alpine Group (A): Alpine,NA,No New Actn,Not Assessed,Not Assessed,Not Assessed,Not Assessed,N,NA
2017,Cassiope tetragona Dwarf Shrubland,four-angled mountain-heather Dwarf Shrubland,CEBC002024,GNR,NA,SNR,NA,NA,No Status,NA,NA,BAFA;BWBSmk;SWBmk,ALR;BAU;BUB;BUR;CAM;CAR;CBR;CCR;CLH;CPR;CRU;EMR;ESM;ETP;FNL;FRR;FRT;HAF;HAP;HYP;KEM;KIM;KIR;KLR;KRT;LIP;MAP;MAU;MEM;MIR;MUF;MUU;NAM;NAU;NBR;NEU;NHR;NOM;NPK;NPR;NSM;PEF;PEP;RAP;SBP;SBR;SCR;SCU;SHR;SIU;SOM;SSM;STH;STP;TAB;TAG;TEB;TEP;THH;TLP;TUR;WCR;WCU;WMR,DCC;DCH;DCS;DFN;DHW;DJA;DKM;DMK;DNC;DND;DNI;DPC;DPG;DQU;DSC;DSS;DVA,2;3;5;6;7;9,STRD;SLRD;TNRD;CBRD;MWRD;CCRD;KSRD;BNRD;FFRD;PRRD;SKRD;NRRD,Northern Rockies;Tumbler Ridge,Terrestrial Realm - Alpine Group (A): Alpine,Y,No New Actn,4,4,4,5,N,NA
2017,Chamaedaphne calyculata / Andromeda polifolia / Sphagnum spp.,leatherleaf / bog-rosemary / peat-mosses,CEBC003097,GNR,NA,S3S4,04/05/2010,04/05/2010,Yellow,NA,NA,BWBSmk/Wb14,CAR;CLH;EMR;ETP;FNL;HAP;HYP;KEM;KRT;LIP;MAU;MUF;MUU;PEP;RAP;SCU;SIU;TLP;TUR,DFN;DMK;DPC;DSS,6;9,KSRD;PRRD;SKRD;NRRD,Northern Rockies,Wetland Realm - Peatland Group: Bog Wetland Class (Wb),NA,NA,NA,NA,NA,NA,NA,NA
2017,Danthonia intermedia / Cladina rangiferina,timber oatgrass / grey reindeer,CEBC003011,G3G4,02/04/2012,S3S4,02/04/2012,02/04/2012,Yellow,NA,NA,ESSFdc2;ESSFdkp;ESSFdku;ESSFdkw;ESSFmv3;ESSFwcp;ESSFxc;ESSFxc3/;ESSFxcp;ESSFxv;ESSFxv1/;ESSFxv2/;ESSFxvp;ESSFxvp/;ESSFxvw/;MSxv,BAU;BOV;CAM;CCM;CCR;CHP;COC;CPK;CPR;ELV;EPM;ESM;FLV;FRR;FRT;GUU;HAF;HOR;MAP;MCR;MIR;NAU;NEL;NEU;NHR;NIB;NKM;NOH;NOM;NPK;NSH;NTU;OKR;PAR;PAT;PEF;QUH;SCM;SCR;SFH;SHB;SHR;SOM;SPK;SPM;SRH;TRU;WCR;WCU;WMR;WOU,DAB;DCC;DCH;DCK;DCO;DCS;DHW;DJA;DKA;DKL;DMH;DMK;DND;DNI;DOS;DPC;DPG;DQU;DRM;DSC;DSS;DVA,3;4;5;6;7;8;9,EKRD;CKRD;SLRD;TNRD;CORD;NORD;CSRD;CBRD;MWRD;CCRD;KBRD;BNRD;FFRD;PRRD;SKRD;OSRD;FVRD,Elkford;;Rossland;Sparwood;Logan Lake,Terrestrial Realm - Alpine Group (A): Alpine,Y,Monitor Trend,2,2,6,2,N,NA
2017,Danthonia intermedia Herbaceous Vegetation,timber oatgrass Herbaceous Vegetation,CEBC002027,G2G3,NA,SNR,NA,NA,No Status,NA,NA,ESSFdk;ESSFdk1/;ESSFdk2/;ESSFdkp;ESSFwc1;ESSFwcp;ICHmk1;IMA;MHmmp;MSdk;MSdk1/;MSdk2/,BBT;BOV;BUR;CAM;CBR;CCM;CCR;COC;CPK;CPR;CRU;EKT;ELV;EPM;EPR;FLV;FRR;HAF;HEL;HOR;KIM;KIR;LPR;MCR;MEM;MIR;NAB;NAM;NEU;NHR;NKM;NOB;NOH;NPK;NSH;NSM;NTU;OKR;PAR;PEF;QUH;SBR;SCM;SCR;SFH;SHB;SHR;SOH;SPK;SPM;SRH;UCV;WMR;WOU,DAB;DCC;DCH;DCK;DCO;DCS;DHW;DKA;DKL;DKM;DMH;DMK;DNC;DND;DNI;DOS;DPC;DPG;DQU;DRM;DSC;DSQ;DSS,2;3;4;5;6;7;8;9,EKRD;STRD;CKRD;SLRD;TNRD;CORD;NORD;CSRD;CBRD;MWRD;CCRD;SQCRD;KSRD;KBRD;BNRD;FFRD;PRRD;SKRD;OSRD;FVRD,Stewart;Spallumcheen;Elkford;Canal Flats;;Salmon Arm;Kimberley;Golden;Rossland;Sparwood,Terrestrial Realm - Alpine Group (A): Alpine,NA,Classification; Monitor Trend,2,2,6,3,N,NA
2017,Deschampsia cespitosa - Sidalcea hendersonii,tufted hairgrass - Henderson's checker-mallow,C5E2ADSSH1,G2,NA,S1S2,31/10/2004,20/09/1991,Red,NA,NA,CWHxm1/00,JOS;NAL;SGI;SOG,DCR;DSI,1,CRD;CVRD;RDN;CXRD;STRD,Cumberland;Lantzville;Qualicum Beach;Comox;Parksville;Campbell River;Courtenay;North Cowichan;Ladysmith;Nanaimo,Estuarine Realm: Estuarine Marsh Class (Em),NA,Monitor Trend,1,2,6,1,Y,NA
2017,Deschampsia cespitosa Community,tufted hairgrass Community,CEBC001019,G4,NA,S3,23/06/2004,23/06/2004,Blue,NA,NA,IDFdk1/Gs04;IDFdk2/Gs04;IDFdk3/Gs04;IDFdk4/Gs04;IDFdm1/Gs04;IDFdm2/Gs04;IDFdw/Gs04;MSdc1/Gs04;MSdc2/Gs04;MSdk/Gs04;MSdk1/;MSdk2/;MSdm1/Gs04;MSdm2/Gs04;MSdv/Gs04;SBPSdc/Gs04;SBPSxc/Gs04;SBPSxc/W3,BBT;CAB;CAP;CCR;CHP;COC;CPK;CPR;EKT;ELV;EPM;FLV;FRB;GUU;HOR;LPR;MCR;NAU;NIB;NOB;NOH;NTU;OKR;PAR;QUL;SCR;SFH;SHB;SOB;SOH;SPK;SPM;SRH;THB;TRU;UCV;WCR;WCU;WOU,DAB;DCC;DCH;DCK;DCO;DCS;DKA;DMH;DNI;DOS;DPG;DQU;DRM;DVA,3;4;5;7;8,EKRD;SLRD;TNRD;CORD;NORD;CSRD;CBRD;CCRD;KBRD;OSRD;FVRD,Cranbrook;Invermere;Radium Hot Springs;100 Mile House;Greenwood;Clinton;Elkford;Barriere;Canal Flats;West Kelowna;Sun Peaks Mountain Resort;Kimberley;Golden;Lake Country;Midway;Coldstream;Williams Lake;Sparwood;Logan Lake,Terrestrial Realm - Grassland Group (G): Alkaline/Saline Meadow Class (Ga);Wetland Realm - Mineral Wetland Group: Marsh Wetland Class (Wm),NA,Eco Restore; Inventory; Plan; Private Land; Review Use; Status Rpt,2,3,2,3,N,NA
2017,Deschampsia cespitosa ssp. beringensis - Hordeum brachyantherum,tufted hairgrass - meadow barley,CEBC003028,G3,NA,S2,24/05/2013,24/05/2013,Red,NA,Haida Gwaii LUO,CDFmm/Ed01;CWH/Ed01,CNS;CPR;DIE;FRL;GEL;HEL;HES;JDF;JOS;KIM;KIR;LIM;MEM;NAL;NAM;NCF;NIM;NPR;NWL;OUF;QCL;QCR;QCS;QCT;SBR;SGI;SKP;SOG;SPR;VIS;WIM,DCK;DCR;DKM;DNC;DNI;DQC;DSC;DSI;DSQ,2;5;6,MVRD;CRD;CVRD;RDN;ACRD;CXRD;STRD;PWRD;SCRD;SLRD;MWRD;CCRD;SQCRD;KSRD,Delta;Ucluelet;Tofino;Sayward;Victoria;Massett;Anmore;Port Moody;Highlands;Langford;Richmond;Port Hardy;Alert Bay;Port McNeill;Port Alice;Tahsis;Lions Bay;Gibsons;Sooke;Bowen Island;Central Saanich;Lantzville;Queen Charlotte (Village);Pitt Meadows;Port Coquitlam;Oak Bay;Qualicum Beach;Langley (District);Surrey;White Rock;Comox;Colwood;Squamish;North Saanich;Sidney;Metchosin;Vancouver;Parksville;Campbell River;Courtenay;Powell River;Sechelt;North Vancouver (District);North Vancouver (City);Burnaby;Esquimalt;North Cowichan;Port Alberni;New Westminster;Saanich;Port Clements;Ladysmith;Nanaimo;Prince Rupert;Coquitlam;West Vancouver;Port Edward;Belcarra;Kitimat;Gold River,Estuarine Realm: Estuarine Meadow Class (Ed),Y,Monitor Trend; Plan; Status Rpt,2,2,2,3,N,NA
2017,Deschampsia cespitosa ssp. beringensis - Symphyotrichum subspicatum,tufted hairgrass - Douglas' aster,CEBC003027,G3,NA,S2,24/05/2013,24/05/2013,Red,NA,Haida Gwaii LUO,CDFmm/Ed02;CWH/Ed02,FRL;GEL;HEL;KIM;KIR;LIM;NAL;NIM;NPR;NWL;OUF;QCL;QCR;SBR;SGI;SKP;SOG;SPR;WIM,DCK;DCR;DKM;DNC;DNI;DQC;DSC;DSI;DSQ,1;2;5;6,MVRD;CRD;CVRD;RDN;ACRD;CXRD;STRD;PWRD;SCRD;SLRD;MWRD;CCRD;SQCRD;KSRD,Delta;Victoria;Highlands;Langford;Richmond;Central Saanich;Lantzville;Oak Bay;Qualicum Beach;White Rock;View Royal;Colwood;North Saanich;Sidney;Metchosin;Vancouver;Parksville;Powell River;Sechelt;Esquimalt;North Cowichan;Saanich;Ladysmith;Nanaimo;Duncan,Estuarine Realm: Estuarine Meadow Class (Ed),Y,Monitor Trend; Plan; Status Rpt,2,2,4,4,N,NA
2017,Distichlis spicata var. spicata Herbaceous Vegetation,seashore saltgrass Herbaceous Vegetation,CEBC003062,GNR,30/12/2008,S1S2,25/05/2016,25/05/2016,Red,NA,NA,CDFmm/Em03;CWHxm1/Em03,FRL;GEL;JDF;JOS;LIM;NAL;OUF;SGI;SOG;SPR,DCK;DCR;DSC;DSI;DSQ,1;2,MVRD;CRD;CVRD;RDN;CXRD;STRD;PWRD;SCRD;SLRD,Delta;Victoria;Highlands;Langford;Richmond;Gibsons;Sooke;Bowen Island;Central Saanich;Lantzville;Oak Bay;Qualicum Beach;Surrey;White Rock;View Royal;Comox;Colwood;North Saanich;Sidney;Metchosin;Vancouver;Parksville;Campbell River;Courtenay;Powell River;Sechelt;Esquimalt;North Cowichan;Saanich;Ladysmith;Nanaimo;West Vancouver,Estuarine Realm: Estuarine Marsh Class (Em),NA,Eco Protect; Monitor Trend; Plan; Status Rpt,2,3,6,2,Y,NA
2017,Distichlis spicata var. stricta - Puccinellia nuttalliana,alkali saltgrass - Nuttall's alkaligrass,CEBC001021,G5,NA,S1,31/10/2004,31/07/2002,Red,Y (Jun 2006),NA,IDFdk3;IDFxm;SBPSxc,CAB;CAP;CCR;CHP;FRB;NAU;PAR;QUL;SCR;THB;TRU;WCR;WCU,DCC;DCH;DCS;DKA;DMH;DNI;DQU,3;5,SLRD;TNRD;CBRD;CCRD,100 Mile House;Clinton;Williams Lake,Terrestrial Realm - Grassland Group (G): Alkaline/Saline Meadow Class (Ga),NA,Eco Protect; Eco Restore; Inventory; Monitor Trend; Plan; Private Land; Review Use; Status Rpt,1,6,6,1,Y,NA
2017,Distichlis spicata var. stricta Herbaceous Vegetation,alkali saltgrass Herbaceous Vegetation,CEBC003108,GNR,NA,S1S2,30/11/2016,30/11/2016,Red,Y,NA,BGxh1/Ga01;BGxw2/Ga01;IDFdk1/Ga01;IDFdk3/Ga01;IDFdk4/Ga01;IDFdm2/Ga01;IDFxh1/Ga01;IDFxh1a/Ga01;IDFxh2/Ga01;IDFxh2a/Ga01;IDFxm/Ga01;MSxk2/Ga01;PPdh2/Ga01;PPxh1/Ga01;PPxh1a/Ga01;PPxh2/Ga01,CAB;CAP;CCR;CHP;EKT;ELV;EPM;FLV;FRB;GUU;HOR;MCR;NAU;NIB;NOB;NOH;NTU;OKR;PAR;QUL;SCR;SHB;SOB;SPK;SPM;SRH;THB;TRU;UCV;WCR;WCU;WOU,DCC;DCH;DCS;DKA;DMH;DNI;DOS;DQU;DRM,3;4;5;8,EKRD;SLRD;TNRD;CORD;NORD;CSRD;CBRD;CCRD;KBRD;OSRD,Cranbrook;Cache Creek;Ashcroft;Spallumcheen;Invermere;Radium Hot Springs;100 Mile House;Chase;Clinton;Armstrong;Lumby;Osoyoos;Penticton;Barriere;Canal Flats;West Kelowna;Kamloops;Kelowna;Kimberley;Princeton;Vernon;Summerland;Lake Country;Coldstream;Oliver;Williams Lake;Keremeos;Merritt;Peachland;Logan Lake;Lytton;Lillooet,Terrestrial Realm - Grassland Group (G): Alkaline/Saline Meadow Class (Ga),NA,NA,NA,NA,NA,NA,Y,NA
2017,Dryas integrifolia - Festuca campestris,entire-leaved mountain-avens - rough fescue,CEBC002029,GNR,NA,SNR,NA,NA,No Status,NA,NA,BAFA,ALR;BAU;BUB;BUR;CAM;CAR;CBR;CCR;CPR;CRU;EMR;ESM;FRR;HAF;HYP;KEM;KIM;KIR;KLR;MAP;MEM;MIR;MUF;NAM;NAU;NBR;NEU;NHR;NOM;NPK;NPR;NSM;PEF;RAP;SBP;SBR;SCR;SHR;SOM;SSM;STH;STP;TAB;TAG;TEB;TEP;THH;TUR;WCR;WCU;WMR,DCC;DCH;DCS;DFN;DHW;DJA;DKM;DMK;DNC;DND;DNI;DPC;DPG;DQU;DSC;DSS;DVA,2;3;5;6;7;9,STRD;SLRD;TNRD;CBRD;MWRD;CCRD;KSRD;BNRD;FFRD;PRRD;SKRD;NRRD,Northern Rockies;Tumbler Ridge,Terrestrial Realm - Alpine Group (A): Alpine,Y,No New Actn,Not Assessed,Not Assessed,Not Assessed,Not Assessed,N,NA
2017,Dryas integrifolia Herbaceous Vegetation,entire-leaved mountain-avens Herbaceous Vegetation,CEBC002028,GNR,NA,SNR,NA,NA,No Status,NA,NA,BAFA;BWBSmk;ESSFwk1;SWBmk;SWBun,ALR;BAU;BOV;BUB;BUR;CAM;CAP;CAR;CBR;CCR;CLH;CPR;CRU;EMR;ESM;ETP;FNL;FRR;FRT;HAF;HAP;HYP;KEM;KIM;KIR;KLR;KRT;LIP;MAP;MAU;MCP;MEM;MIR;MUF;MUU;NAM;NAU;NBR;NEU;NHR;NOM;NPK;NPR;NSH;NSM;PEF;PEP;QUH;QUL;RAP;SBP;SBR;SCR;SCU;SHR;SIU;SOM;SSM;STH;STP;TAB;TAG;TEB;TEP;THH;TLP;TUR;UFT;WCR;WCU;WHU;WMR,DCC;DCH;DCS;DFN;DHW;DJA;DKM;DMH;DMK;DNC;DND;DNI;DPC;DPG;DQU;DSC;DSS;DVA,2;3;5;6;7;9,STRD;SLRD;TNRD;CBRD;MWRD;CCRD;KSRD;BNRD;FFRD;PRRD;SKRD;NRRD,Northern Rockies;Wells;Tumbler Ridge,Terrestrial Realm - Alpine Group (A): Alpine,NA,Classification,4,4,4,5,N,NA
2017,Dryas octopetala - Festuca altaica,white mountain-avens - Altai fescue,CEBC002031,GNR,NA,SNR,NA,NA,No Status,NA,NA,BAFA;ESSFdk;ESSFdk1/;ESSFdk2/;ESSFdv;ESSFdv1/;ESSFwm;IMA,ALR;BAU;BBT;BUB;BUR;CAM;CAR;CBR;CCM;CCR;COC;CPK;CPR;CRU;ELV;EMR;EPM;EPR;ESM;FLV;FRR;HAF;HOR;HYP;KEM;KIM;KIR;KLR;LPR;MAP;MCR;MEM;MIR;MUF;NAM;NAU;NBR;NEU;NHR;NKM;NOH;NOM;NPK;NPR;NSH;NSM;NTU;OKR;PAR;PEF;QUH;RAP;SBP;SBR;SCM;SCR;SHR;SOM;SPK;SPM;SRH;SSM;STH;STP;TAB;TAG;TEB;TEP;THH;TUR;UCV;WCR;WCU;WMR,DAB;DCC;DCH;DCK;DCO;DCS;DFN;DHW;DJA;DKA;DKL;DKM;DMH;DMK;DNC;DND;DNI;DOS;DPC;DPG;DQU;DRM;DSC;DSQ;DSS;DVA,2;3;4;5;6;7;8;9,EKRD;STRD;CKRD;SLRD;TNRD;NORD;CSRD;CBRD;MWRD;CCRD;KSRD;KBRD;BNRD;FFRD;PRRD;SKRD;NRRD;OSRD;FVRD,Northern Rockies;Elkford;;Kimberley;Tumbler Ridge;Sparwood,Terrestrial Realm - Alpine Group (A): Alpine,Y,No New Actn,4,4,4,5,N,NA
2017,Dryas octopetala ssp. hookeriana Dwarf Shrubland,white mountain-avens Dwarf Shrubland,CEBC002030,GNR,NA,SNR,NA,NA,No Status,NA,NA,BAFA;BWBSdk;CMA;ESSFdk;ESSFdk1/;ESSFdk2/;ESSFdkp;ESSFwc1;ESSFwcp;ESSFxv1;ESSFxv2;ICHmk1;IMA;MHmmp;MSdk;MSdk1/;MSdk2/;SBSwk2;SWB;SWBmk,ALR;BAU;BBT;BOV;BUB;BUR;CAM;CAR;CBR;CCM;CCR;CHP;COC;CPK;CPR;CRU;EKT;ELV;EMR;EPM;EPR;ESM;FLV;FRR;FRT;HAF;HAP;HEL;HOR;HYP;KEM;KIM;KIR;KLR;KRT;LIM;LIP;LPR;MAP;MCP;MCR;MEM;MIR;MUF;MUU;NAB;NAM;NAU;NBR;NEL;NEU;NHR;NIM;NKM;NOB;NOH;NOM;NPK;NPR;NSH;NSM;NTU;NWC;NWL;OKR;OUF;PAR;PAT;PEF;PEL;QUH;RAP;SBP;SBR;SCM;SCR;SCU;SFH;SHB;SHR;SIU;SOH;SOM;SPK;SPM;SPR;SRH;SSM;STH;STP;TAB;TAG;TEB;TEP;THH;TUR;UCV;WCR;WCU;WHU;WIM;WMR;WOU,DAB;DCC;DCH;DCK;DCO;DCR;DCS;DFN;DHW;DJA;DKA;DKL;DKM;DMH;DMK;DNC;DND;DNI;DOS;DPC;DPG;DQU;DRM;DSC;DSI;DSQ;DSS;DVA,1;2;3;4;5;6;7;8;9,EKRD;MVRD;CVRD;RDN;ACRD;CXRD;STRD;PWRD;SCRD;CKRD;SLRD;TNRD;CORD;NORD;CSRD;CBRD;MWRD;CCRD;SQCRD;KSRD;KBRD;BNRD;FFRD;PRRD;SKRD;NRRD;OSRD;FVRD,Stewart;Spallumcheen;Pemberton;Whistler;Northern Rockies;Chetwynd;Mackenzie;Elkford;Canal Flats;;Salmon Arm;Kimberley;Golden;Hudsons Hope;Rossland;Tumbler Ridge;Maple Ridge;Sparwood,Terrestrial Realm - Alpine Group (A): Alpine,Y,Classification,4,4,4,5,N,NA
